case,region,hour,load_gwh,effective_generation_gwh,served_gwh,unserved_gwh,curtailed_gwh,storage_charge_input_gwh,storage_discharge_delivered_gwh,storage_conversion_loss_gwh,storage_state_start_gwh,storage_state_end_gwh
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,3,2354.452,1458.489,1458.489,895.963,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,4,2354.452,1421.17,1421.17,933.282,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,5,2354.452,1390.975,1390.975,963.477,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,6,2354.452,1365.342,1365.342,989.11,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,7,2354.452,1588.008,1588.008,766.445,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,8,2354.452,1998.536,1998.536,355.916,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,9,2354.452,2451.243,2354.452,0.0,0.0,96.791,0.0,7.031,0.0,89.76
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,10,2354.452,2842.972,2354.452,0.0,0.0,488.52,0.0,35.485,89.76,542.795
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,11,2354.452,3095.427,2354.452,0.0,0.0,740.974,0.0,53.823,542.795,1229.946
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,12,2354.452,3161.871,2354.452,0.0,0.0,807.419,0.0,58.649,1229.946,1978.716
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,13,2354.452,3032.27,2354.452,0.0,0.0,677.818,0.0,49.235,1978.716,2607.299
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,14,2354.452,2733.582,2354.452,0.0,0.0,379.13,0.0,27.539,2607.299,2958.89
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,15,2354.452,2324.931,2354.452,0.0,0.0,0.0,29.521,2.312,2958.89,2927.056
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,16,2354.452,1889.146,2354.452,0.0,0.0,0.0,465.306,36.446,2927.056,2425.304
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,17,2354.452,1524.851,2354.452,0.0,0.0,0.0,829.601,64.981,2425.304,1530.723
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,18,2354.452,1365.342,2354.452,0.0,0.0,0.0,989.11,77.475,1530.723,464.138
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,19,2354.452,1454.131,1884.555,469.897,0.0,0.0,430.424,33.714,464.138,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,20,2354.452,1530.56,1530.56,823.892,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,21,2354.452,1584.801,1584.801,769.651,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,22,2354.452,1611.469,1611.469,742.984,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,texas_gulf_storage_corridor,23,2354.452,1610.434,1610.434,744.018,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,0,1700.438,805.584,1700.438,0.0,0.0,0.0,894.854,70.092,2073.795,1108.849
upper_tail_ai_energy_abundance_dispatch,california_west_desert,1,1700.438,803.056,1700.438,0.0,0.0,0.0,897.382,70.29,1108.849,141.177
upper_tail_ai_energy_abundance_dispatch,california_west_desert,2,1700.438,795.479,926.401,774.037,0.0,0.0,130.922,10.255,141.177,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,3,1700.438,785.157,785.157,915.28,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,4,1700.438,774.583,774.583,925.854,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,5,1700.438,765.785,765.785,934.652,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,6,1700.438,759.843,759.843,940.595,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,7,1700.438,874.855,874.855,825.583,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,8,1700.438,1381.23,1381.23,319.207,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,california_west_desert,9,1700.438,2039.262,1700.438,0.0,0.0,338.824,0.0,24.612,0.0,314.213
upper_tail_ai_energy_abundance_dispatch,california_west_desert,10,1700.438,2688.608,1700.438,0.0,0.0,988.17,0.0,71.779,314.213,1230.604
upper_tail_ai_energy_abundance_dispatch,california_west_desert,11,1700.438,3198.73,1700.438,0.0,0.0,1498.292,0.0,108.833,1230.604,2620.063
upper_tail_ai_energy_abundance_dispatch,california_west_desert,12,1700.438,3473.651,1700.438,0.0,0.0,1773.213,0.0,128.803,2620.063,4264.474
upper_tail_ai_energy_abundance_dispatch,california_west_desert,13,1700.438,3463.077,1700.438,0.0,0.0,1762.639,0.0,128.035,4264.474,5899.078
upper_tail_ai_energy_abundance_dispatch,california_west_desert,14,1700.438,3169.036,1700.438,0.0,0.0,1468.599,0.0,106.676,5899.078,7261.001
upper_tail_ai_energy_abundance_dispatch,california_west_desert,15,1700.438,2645.395,1700.438,0.0,0.0,944.958,0.0,68.64,7261.001,8137.318
upper_tail_ai_energy_abundance_dispatch,california_west_desert,16,1700.438,1990.359,1700.438,0.0,0.0,289.922,0.0,21.059,8137.318,8406.181
upper_tail_ai_energy_abundance_dispatch,california_west_desert,17,1700.438,1334.856,1700.438,0.0,0.0,0.0,365.582,28.635,8406.181,8011.964
upper_tail_ai_energy_abundance_dispatch,california_west_desert,18,1700.438,837.745,1700.438,0.0,0.0,0.0,862.692,67.573,8011.964,7081.699
upper_tail_ai_energy_abundance_dispatch,california_west_desert,19,1700.438,735.836,1700.438,0.0,0.0,0.0,964.602,75.555,7081.699,6041.542
upper_tail_ai_energy_abundance_dispatch,california_west_desert,20,1700.438,755.208,1700.438,0.0,0.0,0.0,945.23,74.038,6041.542,5022.275
upper_tail_ai_energy_abundance_dispatch,california_west_desert,21,1700.438,774.58,1700.438,0.0,0.0,0.0,925.858,72.52,5022.275,4023.896
upper_tail_ai_energy_abundance_dispatch,california_west_desert,22,1700.438,790.844,1700.438,0.0,0.0,0.0,909.594,71.246,4023.896,3043.056
upper_tail_ai_energy_abundance_dispatch,california_west_desert,23,1700.438,801.582,1700.438,0.0,0.0,0.0,898.856,70.405,3043.056,2073.795
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,0,1831.24,1270.422,1270.422,560.819,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,1,1831.24,1232.519,1232.519,598.722,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,2,1831.24,1194.06,1194.06,637.18,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,3,1831.24,1158.972,1158.972,672.269,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,4,1831.24,1128.34,1128.34,702.901,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,5,1831.24,1100.69,1100.69,730.551,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,6,1831.24,1120.173,1120.173,711.067,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,7,1831.24,1292.098,1292.098,539.143,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,8,1831.24,1520.054,1520.054,311.187,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,9,1831.24,1741.85,1741.85,89.391,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,10,1831.24,1909.78,1831.24,0.0,0.0,78.539,0.0,6.557,0.0,71.982
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,11,1831.24,1991.739,1831.24,0.0,0.0,160.499,0.0,13.399,71.982,219.082
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,12,1831.24,1974.23,1831.24,0.0,0.0,142.99,0.0,11.937,219.082,350.134
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,13,1831.24,1863.312,1831.24,0.0,0.0,32.072,0.0,2.677,350.134,379.528
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,14,1831.24,1682.885,1831.24,0.0,0.0,0.0,148.355,13.514,379.528,217.659
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,15,1831.24,1470.772,1670.26,160.981,0.0,0.0,199.487,18.171,217.659,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,16,1831.24,1274.019,1274.019,557.222,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,17,1831.24,1147.823,1147.823,683.417,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,18,1831.24,1177.051,1177.051,654.189,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,19,1831.24,1243.342,1243.342,587.898,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,20,1831.24,1291.483,1291.483,539.757,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,21,1831.24,1316.889,1316.889,514.351,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,22,1831.24,1319.133,1319.133,512.107,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,interior_wind_geothermal,23,1831.24,1301.624,1301.624,529.616,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,0,2223.649,805.332,1903.433,320.216,0.0,0.0,1098.102,100.025,1198.127,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,1,2223.649,798.465,798.465,1425.185,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,2,2223.649,789.43,789.43,1434.219,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,3,2223.649,780.433,780.433,1443.216,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,4,2223.649,773.249,773.249,1450.4,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,5,2223.649,768.793,768.793,1454.856,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,6,2223.649,766.943,766.943,1456.706,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,7,2223.649,1271.206,1271.206,952.443,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,8,2223.649,2166.479,2166.479,57.17,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,9,2223.649,3160.364,2223.649,0.0,0.0,936.715,0.0,78.202,0.0,858.513
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,10,2223.649,4040.478,2223.649,0.0,0.0,1816.829,0.0,151.678,858.513,2523.665
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,11,2223.649,4638.128,2223.649,0.0,0.0,2414.479,0.0,201.572,2523.665,4736.571
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,12,2223.649,4843.618,2223.649,0.0,0.0,2619.969,0.0,218.728,4736.571,7137.812
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,13,2223.649,4620.097,2223.649,0.0,0.0,2396.447,0.0,200.067,7137.812,9334.193
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,14,2223.649,4008.395,2223.649,0.0,0.0,1784.746,0.0,148.999,9334.193,10969.94
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,15,2223.649,3121.182,2223.649,0.0,0.0,897.533,0.0,74.93,10969.94,11792.542
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,16,2223.649,2128.371,2223.649,0.0,0.0,0.0,95.279,8.679,11792.542,11688.585
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,17,2223.649,1241.534,2223.649,0.0,0.0,0.0,982.115,89.46,11688.585,10617.009
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,18,2223.649,750.481,2223.649,0.0,0.0,0.0,1473.168,134.19,10617.009,9009.651
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,19,2223.649,766.662,2223.649,0.0,0.0,0.0,1456.987,132.716,9009.651,7419.948
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,20,2223.649,782.844,2223.649,0.0,0.0,0.0,1440.805,131.242,7419.948,5847.9
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,21,2223.649,796.334,2223.649,0.0,0.0,0.0,1427.315,130.013,5847.9,4290.572
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,22,2223.649,805.051,2223.649,0.0,0.0,0.0,1418.598,129.219,4290.572,2742.755
upper_tail_ai_energy_abundance_dispatch,north_africa_middle_east_solar,23,2223.649,807.975,2223.649,0.0,0.0,0.0,1415.674,128.953,2742.755,1198.127
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,0,1831.24,984.833,984.833,846.408,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,1,1831.24,967.709,967.709,863.531,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,2,1831.24,946.733,946.733,884.507,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,3,1831.24,926.297,926.297,904.943,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,4,1831.24,909.505,909.505,921.736,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,5,1831.24,897.5,897.5,933.74,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,6,1831.24,937.88,937.88,893.361,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,7,1831.24,1340.237,1340.237,491.003,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,8,1831.24,1912.889,1831.24,0.0,0.0,81.648,0.0,6.372,0.0,75.276
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,9,1831.24,2501.605,1831.24,0.0,0.0,670.364,0.0,52.319,75.276,693.321
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,10,1831.24,2983.589,1831.24,0.0,0.0,1152.348,0.0,89.936,693.321,1755.734
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,11,1831.24,3266.484,1831.24,0.0,0.0,1435.243,0.0,112.014,1755.734,3078.963
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,12,1831.24,3298.282,1831.24,0.0,0.0,1467.042,0.0,114.496,3078.963,4431.508
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,13,1831.24,3073.887,1831.24,0.0,0.0,1242.646,0.0,96.983,4431.508,5577.172
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,14,1831.24,2635.317,1831.24,0.0,0.0,804.077,0.0,62.755,5577.172,6318.494
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,15,1831.24,2065.435,1831.24,0.0,0.0,234.195,0.0,18.278,6318.494,6534.411
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,16,1831.24,1477.358,1831.24,0.0,0.0,0.0,353.882,29.957,6534.411,6150.572
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,17,1831.24,1006.905,1831.24,0.0,0.0,0.0,824.336,69.782,6150.572,5256.454
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,18,1831.24,865.643,1831.24,0.0,0.0,0.0,965.598,81.74,5256.454,4209.116
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,19,1831.24,906.514,1831.24,0.0,0.0,0.0,924.726,78.28,4209.116,3206.11
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,20,1831.24,944.283,1831.24,0.0,0.0,0.0,886.958,75.083,3206.11,2244.069
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,21,1831.24,973.411,1831.24,0.0,0.0,0.0,857.829,72.617,2244.069,1313.622
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,22,1831.24,990.203,1831.24,0.0,0.0,0.0,841.037,71.196,1313.622,401.389
upper_tail_ai_energy_abundance_dispatch,australia_pacific_mineral_corridor,23,1831.24,993.516,1363.579,467.662,0.0,0.0,370.063,31.327,401.389,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,0,1569.635,1350.414,1350.414,219.22,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,1,1569.635,1306.466,1306.466,263.169,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,2,1569.635,1265.545,1265.545,304.09,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,3,1569.635,1229.022,1229.022,340.613,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,4,1569.635,1195.509,1195.509,374.126,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,5,1569.635,1161.996,1161.996,407.638,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,6,1569.635,1125.473,1125.473,444.162,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,7,1569.635,1145.951,1145.951,423.684,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,8,1569.635,1210.983,1210.983,358.652,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,9,1569.635,1289.593,1289.593,280.042,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,10,1569.635,1362.838,1362.838,206.797,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,11,1569.635,1417.842,1417.842,151.792,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,12,1569.635,1447.708,1447.708,121.926,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,13,1569.635,1451.355,1451.355,118.28,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,14,1569.635,1432.874,1432.874,136.761,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,15,1569.635,1400.55,1400.55,169.085,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,16,1569.635,1365.889,1365.889,203.746,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,17,1569.635,1343.419,1343.419,226.216,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,18,1569.635,1357.341,1357.341,212.294,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,19,1569.635,1412.463,1412.463,157.172,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,20,1569.635,1442.21,1442.21,127.424,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,21,1569.635,1445.975,1445.975,123.659,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,22,1569.635,1427.377,1427.377,142.258,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,north_sea_europe_firm_wind,23,1569.635,1392.977,1392.977,176.658,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,0,1569.635,695.312,695.312,874.322,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,1,1569.635,688.25,688.25,881.385,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,2,1569.635,680.818,680.818,888.816,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,3,1569.635,674.407,674.407,895.228,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,4,1569.635,669.775,669.775,899.86,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,5,1569.635,666.916,666.916,902.719,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,6,1569.635,665.141,665.141,904.494,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,7,1569.635,724.57,724.57,845.064,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,8,1569.635,865.854,865.854,703.78,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,9,1569.635,1030.51,1030.51,539.124,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,10,1569.635,1181.123,1181.123,388.512,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,11,1569.635,1288.112,1288.112,281.522,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,12,1569.635,1331.827,1331.827,237.808,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,13,1569.635,1304.792,1304.792,264.842,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,14,1569.635,1212.519,1212.519,357.116,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,15,1569.635,1072.527,1072.527,497.108,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,16,1569.635,911.896,911.896,657.739,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,17,1569.635,764.418,764.418,805.217,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,18,1569.635,672.355,672.355,897.279,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,19,1569.635,678.984,678.984,890.651,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,20,1569.635,690.678,690.678,878.956,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,21,1569.635,698.544,698.544,871.091,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,22,1569.635,701.722,701.722,867.913,0.0,0.0,0.0,0.0,0.0,0.0
upper_tail_ai_energy_abundance_dispatch,south_america_hydro_biomass,23,1569.635,700.319,700.319,869.316,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,0,941.781,55.462,55.462,886.319,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,1,941.781,53.851,53.851,887.93,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,2,941.781,51.989,51.989,889.792,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,3,941.781,50.194,50.194,891.587,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,4,941.781,48.656,48.656,893.124,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,5,941.781,47.413,47.413,894.368,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,6,941.781,46.357,46.357,895.424,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,7,941.781,55.529,55.529,886.252,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,8,941.781,72.439,72.439,869.342,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,9,941.781,91.087,91.087,850.694,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,10,941.781,107.223,107.223,834.558,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,11,941.781,117.622,117.622,824.159,0.0,0.0,0.0,0.0,0.0,0.0
nonadditional_fragmented_grid,texas_gulf_storage_corridor,12,941.781,120.359,120.359,821.422,0.0,0.0,0.0,0.0,0.0,0.0
